instance,family,n,alpha,phase,tier,obj,ub,gap_pct,seeds,phase_rt,cumul_rt,event
D_n080_045_a50_134,D,80,0.5,1,1,2749.0,2803,1.9265073135925792,1,305.31415309989825,305.3141823998885,STALL→tier0→1 d_max=14
D_n080_045_a50_134,D,80,0.5,2,2,2749.0,2785,1.2926391382405744,1,302.4409792999504,609.3261388998944,STALL→tier1→2 d_max=19
D_n080_045_a50_134,D,80,0.5,3,3,2749.0,2771,0.7939372067845544,1,300.5499917999841,911.7539946999168,TIERS_EXHAUSTED
ED_n075_040_a50_119,ED,75,0.5,1,0,2564.0,2614,1.9127773527161436,1,301.74892429995816,301.74894839990884,OBJ+11 tier->0
ED_n075_040_a50_119,ED,75,0.5,2,1,2564.0,2585,0.8123791102514507,1,318.94754860003013,620.6965281999437,STALL→tier0→1 d_max=13
ED_n075_040_a50_119,ED,75,0.5,3,2,2564.0,2573,0.3497862417411582,1,300.6235503000207,923.1383375999285,STALL→tier1→2 d_max=17
ED_n075_040_a50_119,ED,75,0.5,4,0,2565.0,2573,0.3109211037699184,1,303.4416852000868,1227.5589364999905,OBJ+1 tier->0
ED_n075_040_a50_119,ED,75,0.5,5,0,2565.0,2572,0.27216174183514774,1,300.28655970003456,1527.8455391000025,UB_TIGHT→GAP<0.3%
C_n075_028_a75_084,C,75,0.75,1,0,2582.0,2582,0.0,2,301.30661900003906,301.30665779998526,UB_TIGHT→GAP<0.3%
D_n065_028_a50_083,D,65,0.5,1,1,1970.0,1998,1.4014014014014013,1,300.09195250004996,300.0919849999482,STALL→tier0→1 d_max=11
D_n065_028_a50_083,D,65,0.5,2,2,1970.0,1977,0.3540718259989884,1,300.7816063000355,601.1560959999915,STALL→tier1→2 d_max=14
D_n065_028_a50_083,D,65,0.5,3,2,1970.0,1971,0.050735667174023336,1,300.223475900013,901.7766375999199,UB_TIGHT→GAP<0.3%
EB_n140_021_a50_062,EB,140,0.5,1,1,4493.0,4536,0.9479717813051146,3,300.2642872999422,300.2643361999653,STALL→tier0→1 d_max=23
EB_n140_021_a50_062,EB,140,0.5,2,2,4493.0,4515,0.48726467331118495,2,301.7029614999192,603.8863728999859,STALL→tier1→2 d_max=30
EB_n140_021_a50_062,EB,140,0.5,3,2,4493.0,4505,0.2663706992230854,2,300.0424881000072,905.8403152000392,UB_TIGHT→GAP<0.3%
D_n080_042_a50_125,D,80,0.5,1,0,2378.0,2381,0.125997480050399,1,303.4298140000319,303.4298412000062,UB_TIGHT→GAP<0.3%
ED_n075_039_a50_116,ED,75,0.5,1,0,2952.0,3075,4.0,1,302.07527859997936,302.075300199911,OBJ+14 tier->0
ED_n075_039_a50_116,ED,75,0.5,2,0,3039.0,3075,1.170731707317073,1,301.86637960001826,603.9417104999302,OBJ+87 tier->0
ED_n075_039_a50_116,ED,75,0.5,3,1,3039.0,3051,0.39331366764995085,1,300.36738429998513,904.3091290999437,STALL→tier0→1 d_max=12
ED_n075_039_a50_116,ED,75,0.5,4,0,3041.0,3051,0.32776138970829233,1,300.50700260000303,1205.3198060999857,OBJ+2 tier->0
ED_n075_039_a50_116,ED,75,0.5,5,1,3041.0,3051,0.32776138970829233,1,301.0296386999544,1506.349487499916,STALL→tier0→1 d_max=13
ED_n075_039_a50_116,ED,75,0.5,6,2,3041.0,3051,0.32776138970829233,1,304.042299700086,1811.100721099996,STALL→tier1→2 d_max=17
ED_n075_039_a50_116,ED,75,0.5,7,3,3041.0,3051,0.32776138970829233,1,304.1154086999595,2115.9452527998947,TIERS_EXHAUSTED
ED_n075_038_a50_113,ED,75,0.5,1,0,2409.0,2420,0.45454545454545453,1,300.185265099979,300.1853235999588,OBJ+30 tier->0
ED_n075_038_a50_113,ED,75,0.5,2,1,2409.0,2453,1.7937219730941705,1,306.95688800001517,607.1422514999285,STALL→tier0→1 d_max=12
ED_n075_038_a50_113,ED,75,0.5,3,0,2411.0,2453,1.7121891561353444,1,304.9709241000237,912.7518634999869,OBJ+2 tier->0
ED_n075_038_a50_113,ED,75,0.5,4,1,2411.0,2433,0.9042334566378957,1,302.16870879998896,1214.9205996999517,STALL→tier0→1 d_max=13
ED_n075_038_a50_113,ED,75,0.5,5,1,2411.0,2415,0.16563146997929606,1,308.2236677999608,1523.7862279999536,UB_TIGHT→GAP<0.3%
D_n070_034_a50_101,D,70,0.5,1,0,2738.0,2739,0.03650967506389193,1,300.05724929994904,300.05729919997975,UB_TIGHT→GAP<0.3%
B_n150_028_a25_082,B,150,0.25,1,1,3890.0,3929,0.9926189870195978,3,300.01526289992034,300.01528389996383,STALL→tier0→1 d_max=16
B_n150_028_a25_082,B,150,0.25,2,2,3890.0,3917,0.6893030380393158,3,300.36838040000293,601.7245204000501,STALL→tier1→2 d_max=21
B_n150_028_a25_082,B,150,0.25,3,3,3890.0,3907,0.43511645764013307,3,300.0724847000092,902.932357099955,TIERS_EXHAUSTED
ED_n065_029_a50_086,ED,65,0.5,1,0,2340.0,2341,0.042716787697565144,1,300.166813799995,300.1668473999016,OBJ+112 tier->0
EB_n130_017_a75_051,EB,130,0.75,1,0,4644.0,4644,0.0,0,0.0,0.0,UB_PROVEN_INIT
D_n075_040_a75_120,D,75,0.75,1,0,2749.0,2750,0.03636363636363636,1,304.69368519994896,304.69370720000006,UB_TIGHT→GAP<0.3%
B_n140_024_a75_072,B,140,0.75,1,0,5663.0,5663,0.0,0,0.0,0.0,UB_PROVEN_INIT
B_n140_024_a25_070,B,140,0.25,1,1,4264.0,4319,1.2734429266033804,3,300.0078480000375,300.0078706999775,STALL→tier0→1 d_max=17
B_n140_024_a25_070,B,140,0.25,2,2,4264.0,4315,1.1819235225955969,3,300.01993890001904,601.4121382000158,STALL→tier1→2 d_max=23
B_n140_024_a25_070,B,140,0.25,3,3,4264.0,4315,1.1819235225955969,3,300.0104794999352,902.3354997999268,TIERS_EXHAUSTED
B_n150_029_a50_086,B,150,0.5,1,0,6102.0,6102,0.0,1,300.30127890000585,300.3013032999588,UB_TIGHT→GAP<0.3%
D_n075_037_a50_110,D,75,0.5,1,1,2229.0,2230,0.04484304932735426,1,302.021269400022,302.02131039998494,STALL→tier0→1 d_max=12
ED_n070_033_a75_099,ED,70,0.75,1,0,2350.0,2358,0.33927056827820185,1,300.5322662999388,300.5322944999207,OBJ+2 tier->0
ED_n070_033_a75_099,ED,70,0.75,2,0,2350.0,2350,0.0,1,300.07227689994033,600.6046247999184,UB_TIGHT→GAP<0.3%
D_n060_025_a50_074,D,60,0.5,1,1,2114.0,2126,0.5644402634054563,1,301.2908600999508,301.29088560002856,STALL→tier0→1 d_max=11
D_n060_025_a50_074,D,60,0.5,2,1,2114.0,2114,0.0,1,300.3430767999962,602.1337571000913,UB_TIGHT→GAP<0.3%
EB_n140_024_a50_071,EB,140,0.5,1,0,5525.0,5568,0.7722701149425287,2,300.63376779993996,300.6337948999135,OBJ+52 tier->0
EB_n140_024_a50_071,EB,140,0.5,2,0,5525.0,5538,0.2347417840375587,2,300.0671458999859,600.700977099943,UB_TIGHT→GAP<0.3%
EB_n140_021_a75_063,EB,140,0.75,1,0,4846.0,4860,0.2880658436213992,2,302.61838549992535,302.61841270001605,OBJ+6 tier->0
D_n070_031_a75_093,D,70,0.75,1,0,1932.0,1934,0.1034126163391934,1,300.1077601999277,300.1077803999651,UB_TIGHT→GAP<0.3%
EC_n080_032_a50_095,EC,80,0.5,1,0,2275.0,2288,0.5681818181818182,2,300.11796639999375,300.11799070006236,OBJ+13 tier->0
EC_n080_032_a50_095,EC,80,0.5,2,1,2275.0,2316,1.770293609671848,2,300.074290700024,600.1923123000888,STALL→tier0→1 d_max=15
EC_n080_032_a50_095,EC,80,0.5,3,2,2275.0,2295,0.8714596949891068,2,301.4389521999983,902.2217571000801,STALL→tier1→2 d_max=20
EC_n080_032_a50_095,EC,80,0.5,4,3,2275.0,2286,0.4811898512685914,2,301.46290340006817,1204.2054285000777,TIERS_EXHAUSTED
C_n075_027_a75_081,C,75,0.75,1,0,2232.0,2232,0.0,2,300.09336520009674,300.09338820003904,UB_TIGHT→GAP<0.3%
B_n130_016_a75_048,B,130,0.75,1,0,4333.0,4334,0.023073373327180433,2,300.5593786999816,300.55941969994456,UB_TIGHT→GAP<0.3%
