instance,family,n,alpha,group_id,bks,alns_obj,alns_runtime_s,lb1_ub,lb1_cert_pct,lb1_ub_runtime_s,lb2_ub,lb2_cert_pct,lb2_runtime_s,best_ub,final_cert_gap_pct,alns_lag_proven_optimal,alns_lag_cert_tier,bks_gap_pct,alns_status,bpc_oa_gap_pct,bpc_n_solved,bpc_group_count,bpc_class,bpc_class_label,bpc_note
EB_n140_021_a75_063,EB,140,0.75,021,4834,4846,2379.0,4860.0,0.29,0.8,NA,NA,NA,4860.0,0.288066,False,<0.5%,-0.25%,BEAT,NA,NA,5,4,not_reported,outside paper coverage
EB_n140_022_a25_064,EB,140,0.25,022,2767,2766,1027.0,2858.5,3.24,0.6,2794.5,1.02,118.4,2794.5,1.01986,False,1-2%,+0.04%,GAP,NA,NA,5,4,not_reported,outside paper coverage
EB_n140_022_a50_065,EB,140,0.5,022,4503,4898,3926.0,4985.5,1.76,0.6,NA,NA,NA,4985.5,1.75509,False,1-2%,-8.77%,BEAT,NA,NA,5,4,not_reported,outside paper coverage
EB_n140_022_a75_066,EB,140,0.75,022,5175,5171,2938.0,5175.5,0.09,0.6,NA,NA,NA,5175.5,0.086948,False,<0.5%,+0.08%,GAP,NA,NA,5,4,not_reported,outside paper coverage
EB_n140_023_a25_067,EB,140,0.25,023,3339,3339,1397.0,3374.0,1.04,0.4,NA,NA,NA,3374.0,1.037344,False,1-2%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
EB_n140_023_a50_068,EB,140,0.5,023,4602,4909,2994.0,4974.5,1.32,0.6,NA,NA,NA,4974.5,1.316715,False,1-2%,-6.67%,BEAT,NA,NA,5,4,not_reported,outside paper coverage
EB_n140_023_a75_069,EB,140,0.75,023,5094,5093,2975.0,5102.0,0.18,0.7,NA,NA,NA,5102.0,0.176401,False,<0.5%,+0.02%,GAP,NA,NA,5,4,not_reported,outside paper coverage
EB_n140_024_a25_070,EB,140,0.25,024,3611,3610,1951.0,3719.5,2.94,0.4,3617.7,0.21,34.8,3617.7,0.212842,False,<0.5%,+0.03%,GAP,NA,NA,5,4,not_reported,outside paper coverage
EB_n140_024_a50_071,EB,140,0.5,024,5034,5515,2401.0,5568.5,0.96,0.3,NA,NA,NA,5568.5,0.960761,False,0.5-1%,-9.56%,BEAT,NA,NA,5,4,not_reported,outside paper coverage
EB_n140_024_a75_072,EB,140,0.75,024,5661,5661,2686.0,5662.5,0.03,0.3,NA,NA,NA,5662.5,0.02649,False,<0.5%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
EB_n140_025_a25_073,EB,140,0.25,025,2753,2753,1428.0,2840.0,3.06,0.3,2753.7,0.02,28.9,2753.7,0.02542,False,<0.5%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
EB_n140_025_a50_074,EB,140,0.5,025,?,4594,1718.0,4640.0,0.99,0.2,NA,NA,NA,4640.0,0.991379,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EB_n140_025_a75_075,EB,140,0.75,025,4940,4939,1837.0,4944.0,0.1,0.2,NA,NA,NA,4944.0,0.101133,False,<0.5%,+0.02%,GAP,NA,NA,5,4,not_reported,outside paper coverage
EB_n150_026_a25_076,EB,150,0.25,026,2550,2550,890.0,2632.5,3.13,0.8,2569.2,0.75,122.2,2569.2,0.747314,False,0.5-1%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
EB_n150_026_a50_077,EB,150,0.5,026,4811,4810,1991.0,4899.0,1.82,0.7,NA,NA,NA,4899.0,1.816697,False,1-2%,+0.02%,GAP,NA,NA,5,4,not_reported,outside paper coverage
EB_n150_026_a75_078,EB,150,0.75,026,5009,5176,2285.0,5195.0,0.37,0.8,NA,NA,NA,5195.0,0.365736,False,<0.5%,-3.33%,BEAT,NA,NA,5,4,not_reported,outside paper coverage
EB_n150_027_a25_079,EB,150,0.25,027,?,2770,990.0,2871.0,3.52,0.7,2799.7,1.06,88.4,2799.7,1.060828,False,1-2%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EB_n150_027_a50_080,EB,150,0.5,027,?,5027,3409.0,5140.0,2.2,0.6,5047.7,0.41,118.9,5047.7,0.410088,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EB_n150_027_a75_081,EB,150,0.75,027,?,5408,2903.0,5414.0,0.11,0.7,NA,NA,NA,5414.0,0.110824,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EB_n150_028_a25_082,EB,150,0.25,028,?,3448,1189.0,3480.0,0.92,0.4,NA,NA,NA,3480.0,0.91954,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EB_n150_028_a50_083,EB,150,0.5,028,?,5030,3594.0,5128.5,1.92,0.6,NA,NA,NA,5128.5,1.92064,False,1-2%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EB_n150_028_a75_084,EB,150,0.75,028,?,5327,4794.0,5337.0,0.19,0.7,NA,NA,NA,5337.0,0.187371,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EB_n150_029_a25_085,EB,150,0.25,029,?,4053,2388.0,4164.5,2.68,0.4,4078.0,0.61,43.7,4078.0,0.613046,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EB_n150_029_a50_086,EB,150,0.5,029,?,6055,2924.0,6101.5,0.76,0.5,NA,NA,NA,6101.5,0.762108,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EB_n150_029_a75_087,EB,150,0.75,029,?,6185,3212.0,6186.0,0.02,0.4,NA,NA,NA,6186.0,0.016166,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EB_n150_030_a25_088,EB,150,0.25,030,?,2970,1502.0,3050.0,2.62,0.4,2971.3,0.04,42.0,2971.3,0.043752,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EB_n150_030_a50_089,EB,150,0.5,030,?,4917,2208.0,4963.0,0.93,0.3,NA,NA,NA,4963.0,0.926859,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EB_n150_030_a75_090,EB,150,0.75,030,?,5278,1581.0,5285.5,0.14,0.2,NA,NA,NA,5285.5,0.141898,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EC_n050_001_a25_001,EC,50,0.25,001,421,421,30.0,421.5,0.12,0.4,NA,NA,NA,421.5,0.118624,False,<0.5%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
EC_n050_001_a50_002,EC,50,0.5,001,1103,1103,191.0,1133.6,2.7,0.7,1103.9,0.08,1.8,1103.9,0.081529,False,<0.5%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
EC_n050_001_a75_003,EC,50,0.75,001,1444,1444,383.0,1445.0,0.07,0.9,NA,NA,NA,1445.0,0.069204,False,<0.5%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
EC_n050_002_a25_004,EC,50,0.25,002,355,355,76.0,355.0,0.0,0.3,NA,NA,NA,355.0,0.0,True,exact,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
EC_n050_002_a50_005,EC,50,0.5,002,1136,1136,289.0,1143.3,0.64,0.5,NA,NA,NA,1143.3,0.638503,False,0.5-1%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
EC_n050_002_a75_006,EC,50,0.75,002,1482,1482,412.0,1482.7,0.05,0.6,NA,NA,NA,1482.7,0.047211,False,<0.5%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
EC_n050_003_a25_007,EC,50,0.25,003,773,773,121.0,789.2,2.05,0.9,773.1,0.02,2.4,773.1,0.012935,False,<0.5%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
EC_n050_003_a50_008,EC,50,0.5,003,1350,1350,354.0,1369.9,1.46,0.6,NA,NA,NA,1369.9,1.452661,False,1-2%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
EC_n050_003_a75_009,EC,50,0.75,003,1584,1584,495.0,1584.0,-0.0,0.6,NA,NA,NA,1584.0,0.0,True,exact,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
EC_n050_004_a25_010,EC,50,0.25,004,844,844,101.0,856.4,1.45,0.5,NA,NA,NA,856.4,1.447922,False,1-2%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
EC_n050_004_a50_011,EC,50,0.5,004,1885,1885,295.0,1895.1,0.53,0.5,NA,NA,NA,1895.1,0.532953,False,0.5-1%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
EC_n050_004_a75_012,EC,50,0.75,004,2060,2060,413.0,2060.0,0.0,0.6,NA,NA,NA,2060.0,0.0,True,exact,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
EC_n050_005_a25_013,EC,50,0.25,005,826,826,128.0,829.1,0.38,0.7,NA,NA,NA,829.1,0.373899,False,<0.5%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
EC_n050_005_a50_014,EC,50,0.5,005,1581,1581,359.0,1612.9,1.98,0.6,NA,NA,NA,1612.9,1.977804,False,1-2%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
EC_n050_005_a75_015,EC,50,0.75,005,1727,1727,352.0,1727.3,0.02,0.7,NA,NA,NA,1727.3,0.017368,False,<0.5%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
EC_n055_006_a25_016,EC,55,0.25,006,634,634,112.0,634.1,0.02,1.0,NA,NA,NA,634.1,0.01577,False,<0.5%,+0.00%,TIE,0.0,5,5,1,optimal,
EC_n055_006_a50_017,EC,55,0.5,006,1508,1508,370.0,1509.4,0.09,1.1,NA,NA,NA,1509.4,0.092752,False,<0.5%,+0.00%,TIE,0.0,5,5,1,optimal,
EC_n055_006_a75_018,EC,55,0.75,006,1587,1587,455.0,1587.5,0.03,0.9,NA,NA,NA,1587.5,0.031496,False,<0.5%,+0.00%,TIE,0.0,4,5,1,optimal,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EC_n055_007_a25_019,EC,55,0.25,007,375,375,115.0,375.0,0.0,0.6,NA,NA,NA,375.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EC_n055_007_a50_020,EC,55,0.5,007,1258,1258,394.0,1266.8,0.69,0.7,NA,NA,NA,1266.8,0.694664,False,0.5-1%,+0.00%,TIE,0.0,5,5,1,optimal,
EC_n055_007_a75_021,EC,55,0.75,007,1612,1612,490.0,1612.7,0.04,0.7,NA,NA,NA,1612.7,0.043405,False,<0.5%,+0.00%,TIE,0.0,4,5,1,optimal,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EC_n055_008_a25_022,EC,55,0.25,008,773,773,145.0,792.3,2.43,2.0,773.3,0.04,4.9,773.3,0.038795,False,<0.5%,+0.00%,TIE,0.0,5,5,1,optimal,
EC_n055_008_a50_023,EC,55,0.5,008,1360,1360,406.0,1377.6,1.28,1.2,NA,NA,NA,1377.6,1.277584,False,1-2%,+0.00%,TIE,0.0,5,5,1,optimal,
EC_n055_008_a75_024,EC,55,0.75,008,1606,1606,494.0,1606.0,0.0,2.2,NA,NA,NA,1606.0,0.0,True,exact,+0.00%,TIE,0.0,4,5,1,optimal,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EC_n055_009_a25_025,EC,55,0.25,009,944,944,132.0,957.8,1.45,0.6,NA,NA,NA,957.8,1.440802,False,1-2%,+0.00%,TIE,0.0,5,5,1,optimal,
EC_n055_009_a50_026,EC,55,0.5,009,1996,1996,386.0,2003.4,0.37,0.6,NA,NA,NA,2003.4,0.369372,False,<0.5%,+0.00%,TIE,0.0,5,5,1,optimal,
EC_n055_009_a75_027,EC,55,0.75,009,2370,2370,502.0,2370.0,0.0,0.7,NA,NA,NA,2370.0,0.0,True,exact,+0.00%,TIE,0.0,4,5,1,optimal,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EC_n055_010_a25_028,EC,55,0.25,010,925,925,124.0,927.4,0.26,0.7,NA,NA,NA,927.4,0.258788,False,<0.5%,+0.00%,TIE,0.0,5,5,1,optimal,
EC_n055_010_a50_029,EC,55,0.5,010,1791,1791,437.0,1823.5,1.78,0.5,NA,NA,NA,1823.5,1.782287,False,1-2%,+0.00%,TIE,0.0,5,5,1,optimal,
EC_n055_010_a75_030,EC,55,0.75,010,2038,2038,457.0,2038.3,0.02,0.7,NA,NA,NA,2038.3,0.014718,False,<0.5%,+0.00%,TIE,0.0,4,5,1,optimal,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EC_n060_011_a25_031,EC,60,0.25,011,867,867,185.0,883.9,1.91,1.0,NA,NA,NA,883.9,1.911981,False,1-2%,+0.00%,TIE,0.0,5,5,1,optimal,
EC_n060_011_a50_032,EC,60,0.5,011,1662,1662,457.0,1662.6,0.03,1.1,NA,NA,NA,1662.6,0.036088,False,<0.5%,+0.00%,TIE,0.01,5,5,2,incumbent,
EC_n060_011_a75_033,EC,60,0.75,011,1712,1712,604.0,1713.0,0.06,0.4,NA,NA,NA,1713.0,0.058377,False,<0.5%,+0.00%,TIE,0.01,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent)
EC_n060_012_a25_034,EC,60,0.25,012,894,894,183.0,907.3,1.47,1.5,NA,NA,NA,907.3,1.465888,False,1-2%,+0.00%,TIE,0.0,5,5,1,optimal,
EC_n060_012_a50_035,EC,60,0.5,012,1710,1710,532.0,1710.0,-0.0,1.3,NA,NA,NA,1710.0,0.0,True,exact,+0.00%,TIE,0.01,5,5,2,incumbent,
EC_n060_012_a75_036,EC,60,0.75,012,1757,1757,450.0,1757.0,0.0,2.2,NA,NA,NA,1757.0,0.0,True,exact,+0.00%,TIE,0.01,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent)
EC_n060_013_a25_037,EC,60,0.25,013,1082,1082,145.0,1082.0,0.0,1.9,NA,NA,NA,1082.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EC_n060_013_a50_038,EC,60,0.5,013,1744,1744,502.0,1765.0,1.19,1.3,NA,NA,NA,1765.0,1.189802,False,1-2%,+0.00%,TIE,0.01,5,5,2,incumbent,
EC_n060_013_a75_039,EC,60,0.75,013,2017,2017,556.0,2017.0,0.0,0.7,NA,NA,NA,2017.0,0.0,True,exact,+0.00%,TIE,0.01,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent)
EC_n060_014_a25_040,EC,60,0.25,014,1037,1037,141.0,1057.5,1.94,0.7,NA,NA,NA,1057.5,1.938534,False,1-2%,+0.00%,TIE,0.0,5,5,1,optimal,
EC_n060_014_a50_041,EC,60,0.5,014,2215,2215,430.0,2240.2,1.12,0.7,NA,NA,NA,2240.2,1.1249,False,1-2%,+0.00%,TIE,0.01,5,5,2,incumbent,
EC_n060_014_a75_042,EC,60,0.75,014,?,2474,489.0,2477.0,0.12,0.7,NA,NA,NA,2477.0,0.121114,False,<0.5%,NA,NA,0.01,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent)
EC_n060_015_a25_043,EC,60,0.25,015,1075,1075,182.0,1084.9,0.91,0.9,NA,NA,NA,1084.9,0.912527,False,0.5-1%,+0.00%,TIE,0.0,5,5,1,optimal,
EC_n060_015_a50_044,EC,60,0.5,015,2102,2102,639.0,2102.0,0.0,1.0,NA,NA,NA,2102.0,0.0,True,exact,+0.00%,TIE,0.01,5,5,2,incumbent,
EC_n060_015_a75_045,EC,60,0.75,015,2187,2187,417.0,2188.5,0.07,1.0,NA,NA,NA,2188.5,0.06854,False,<0.5%,+0.00%,TIE,0.01,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent)
EC_n065_016_a25_046,EC,65,0.25,016,867,867,208.0,886.1,2.15,1.5,867.8,0.1,5.5,867.8,0.092187,False,<0.5%,+0.00%,TIE,0.11,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
EC_n065_016_a50_047,EC,65,0.5,016,1853,1853,736.0,1854.0,0.05,1.7,NA,NA,NA,1854.0,0.053937,False,<0.5%,+0.00%,TIE,0.02,5,5,2,incumbent,
EC_n065_016_a75_048,EC,65,0.75,016,1921,1921,461.0,1922.6,0.09,2.1,NA,NA,NA,1922.6,0.083221,False,<0.5%,+0.00%,TIE,0.0,3,5,1,optimal,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
EC_n065_017_a25_049,EC,65,0.25,017,993,993,217.0,1000.8,0.78,2.1,NA,NA,NA,1000.8,0.779376,False,0.5-1%,+0.00%,TIE,0.11,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
EC_n065_017_a50_050,EC,65,0.5,017,1900,1900,898.0,1911.4,0.6,2.9,NA,NA,NA,1911.4,0.596421,False,0.5-1%,+0.00%,TIE,0.02,5,5,2,incumbent,
EC_n065_017_a75_051,EC,65,0.75,017,1967,1967,738.0,1968.6,0.08,2.5,NA,NA,NA,1968.6,0.081276,False,<0.5%,+0.00%,TIE,0.0,3,5,1,optimal,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
EC_n065_018_a25_052,EC,65,0.25,018,1183,1183,222.0,1189.9,0.58,2.8,NA,NA,NA,1189.9,0.579881,False,0.5-1%,+0.00%,TIE,0.11,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
EC_n065_018_a50_053,EC,65,0.5,018,1883,1883,576.0,1915.7,1.71,2.9,NA,NA,NA,1915.7,1.706948,False,1-2%,+0.00%,TIE,0.02,5,5,2,incumbent,
EC_n065_018_a75_054,EC,65,0.75,018,2146,2146,796.0,2146.0,0.0,3.5,NA,NA,NA,2146.0,0.0,True,exact,+0.00%,TIE,0.0,3,5,1,optimal,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
EC_n065_019_a25_055,EC,65,0.25,019,1372,1372,218.0,1381.4,0.68,1.4,NA,NA,NA,1381.4,0.680469,False,0.5-1%,+0.00%,TIE,0.11,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
EC_n065_019_a50_056,EC,65,0.5,019,2352,2352,732.0,2376.3,1.02,0.9,NA,NA,NA,2376.3,1.022598,False,1-2%,+0.00%,TIE,0.02,5,5,2,incumbent,
EC_n065_019_a75_057,EC,65,0.75,019,2599,2598,736.0,2599.0,0.04,1.6,NA,NA,NA,2599.0,0.038476,False,<0.5%,+0.04%,GAP,0.0,3,5,1,optimal,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
EC_n065_020_a25_058,EC,65,0.25,020,1075,1075,222.0,1092.5,1.6,2.1,NA,NA,NA,1092.5,1.601831,False,1-2%,+0.00%,TIE,0.11,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
EC_n065_020_a50_059,EC,65,0.5,020,2299,2299,609.0,2301.9,0.13,2.6,NA,NA,NA,2301.9,0.125983,False,<0.5%,+0.00%,TIE,0.02,5,5,2,incumbent,
EC_n065_020_a75_060,EC,65,0.75,020,2487,2487,549.0,2487.0,0.0,1.9,NA,NA,NA,2487.0,0.0,True,exact,+0.00%,TIE,0.0,3,5,1,optimal,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
EC_n070_021_a25_061,EC,70,0.25,021,868,868,211.0,890.5,2.53,1.9,873.2,0.6,6.5,873.2,0.595511,False,0.5-1%,+0.00%,TIE,0.1,4,5,2,incumbent,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EC_n070_021_a50_062,EC,70,0.5,021,1953,1953,517.0,1956.1,0.16,2.1,NA,NA,NA,1956.1,0.158479,False,<0.5%,+0.00%,TIE,0.01,4,5,2,incumbent,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EC_n070_021_a75_063,EC,70,0.75,021,2032,2032,774.0,2033.5,0.07,2.8,NA,NA,NA,2033.5,0.073764,False,<0.5%,+0.00%,TIE,0.0,4,5,1,optimal,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EC_n070_022_a25_064,EC,70,0.25,022,1093,1093,192.0,1098.8,0.53,3.9,NA,NA,NA,1098.8,0.527849,False,0.5-1%,+0.00%,TIE,0.1,4,5,2,incumbent,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EC_n070_022_a50_065,EC,70,0.5,022,2018,2018,609.0,2019.5,0.07,2.9,NA,NA,NA,2019.5,0.074276,False,<0.5%,+0.00%,TIE,0.01,4,5,2,incumbent,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EC_n070_022_a75_066,EC,70,0.75,022,2099,2099,577.0,2099.0,0.0,3.5,NA,NA,NA,2099.0,0.0,True,exact,+0.00%,TIE,0.0,4,5,1,optimal,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EC_n070_023_a25_067,EC,70,0.25,023,1496,1496,347.0,1550.5,3.51,3.6,1503.0,0.46,9.0,1503.0,0.465735,False,<0.5%,+0.00%,TIE,0.1,4,5,2,incumbent,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EC_n070_023_a50_068,EC,70,0.5,023,2206,2206,532.0,2253.6,2.11,2.4,2218.1,0.54,8.0,2218.1,0.545512,False,0.5-1%,+0.00%,TIE,0.01,4,5,2,incumbent,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EC_n070_023_a75_069,EC,70,0.75,023,2359,2359,588.0,2359.0,0.0,4.3,NA,NA,NA,2359.0,0.0,True,exact,+0.00%,TIE,0.0,4,5,1,optimal,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EC_n070_024_a25_070,EC,70,0.25,024,1671,1671,237.0,1678.1,0.42,2.0,NA,NA,NA,1678.1,0.423098,False,<0.5%,+0.00%,TIE,0.1,4,5,2,incumbent,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EC_n070_024_a50_071,EC,70,0.5,024,2752,2752,680.0,2771.2,0.69,1.0,NA,NA,NA,2771.2,0.692841,False,0.5-1%,+0.00%,TIE,0.01,4,5,2,incumbent,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EC_n070_024_a75_072,EC,70,0.75,024,3008,3007,718.0,3008.0,0.03,1.5,NA,NA,NA,3008.0,0.033245,False,<0.5%,+0.03%,GAP,0.0,4,5,1,optimal,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EC_n070_025_a25_073,EC,70,0.25,025,1374,1374,267.0,1383.0,0.65,2.8,NA,NA,NA,1383.0,0.650759,False,0.5-1%,+0.00%,TIE,0.1,4,5,2,incumbent,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EC_n070_025_a50_074,EC,70,0.5,025,2346,2346,898.0,2405.5,2.47,2.4,2349.7,0.16,6.9,2349.7,0.157467,False,<0.5%,+0.00%,TIE,0.01,4,5,2,incumbent,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EC_n070_025_a75_075,EC,70,0.75,025,2599,2598,616.0,2599.0,0.04,1.9,NA,NA,NA,2599.0,0.038476,False,<0.5%,+0.04%,GAP,0.0,4,5,1,optimal,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EC_n075_026_a25_076,EC,75,0.25,026,879,879,223.0,905.9,2.96,2.7,884.8,0.66,10.8,884.8,0.655515,False,0.5-1%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
EC_n075_026_a50_077,EC,75,0.5,026,1970,1970,415.0,1974.3,0.22,3.1,NA,NA,NA,1974.3,0.217799,False,<0.5%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
EC_n075_026_a75_078,EC,75,0.75,026,2046,2053,476.0,2059.0,0.29,2.3,NA,NA,NA,2059.0,0.291404,False,<0.5%,-0.34%,BEAT,NA,NA,5,4,not_reported,outside paper coverage
EC_n075_027_a25_079,EC,75,0.25,027,1304,1295,221.0,1337.6,3.18,6.9,1306.8,0.9,26.7,1306.8,0.902969,False,0.5-1%,+0.69%,GAP,NA,NA,5,4,not_reported,outside paper coverage
EC_n075_027_a50_080,EC,75,0.5,027,2145,2145,494.0,2146.9,0.09,5.0,NA,NA,NA,2146.9,0.0885,False,<0.5%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
EC_n075_027_a75_081,EC,75,0.75,027,2221,2221,540.0,2222.7,0.07,4.3,NA,NA,NA,2222.7,0.076484,False,<0.5%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
EC_n075_028_a25_082,EC,75,0.25,028,?,1697,322.0,1784.7,4.91,6.4,1703.9,0.4,24.4,1703.9,0.404953,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EC_n075_028_a50_083,EC,75,0.5,028,?,2436,495.0,2495.3,2.38,2.3,2439.5,0.14,14.6,2439.5,0.143472,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EC_n075_028_a75_084,EC,75,0.75,028,?,2581,398.0,2583.0,0.08,2.7,NA,NA,NA,2583.0,0.077429,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EC_n075_029_a25_085,EC,75,0.25,029,?,1755,270.0,1812.3,3.16,2.4,1755.4,0.02,9.4,1755.4,0.022787,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EC_n075_029_a50_086,EC,75,0.5,029,?,2982,510.0,3003.0,0.7,1.3,NA,NA,NA,3003.0,0.699301,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EC_n075_029_a75_087,EC,75,0.75,029,?,3221,529.0,3222.0,0.03,1.3,NA,NA,NA,3222.0,0.031037,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EC_n075_030_a25_088,EC,75,0.25,030,?,1484,281.0,1520.7,2.41,3.4,1484.1,0.01,14.5,1484.1,0.006738,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EC_n075_030_a50_089,EC,75,0.5,030,?,2456,412.0,2523.3,2.67,2.8,2466.8,0.44,14.5,2466.8,0.437814,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EC_n075_030_a75_090,EC,75,0.75,030,?,2719,456.0,2738.0,0.69,1.6,NA,NA,NA,2738.0,0.693937,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EC_n080_031_a25_091,EC,80,0.25,031,?,1068,168.0,1112.0,3.96,2.0,1072.8,0.45,11.8,1072.8,0.447427,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
