instance,family,n,alpha,group_id,bks,bpc_oa_gap_pct,bpc_n_solved,bpc_group_count,bpc_class,bpc_class_label,bpc_note,master_obj,master_cert_gap_pct,master_rt_s,master_status,alns_obj,alns_runtime_s,best_ub,final_cert_gap_pct,alns_lag_proven_optimal,beta_stop_reason,beta_phases,beta_ec_gain,beta_vs_bks,beta_status,beta_vs_master,baseline_ub,baseline_cert_gap_pct,refine_s,refined_source,selfseed_ub,selfseed_gap_pct,selfseed_refine_s
ED_n065_028_a25_082,ED,65,0.25,028,?,NA,NA,5,4,not_reported,outside paper coverage,1152,0.466563,497.0,NA,1152.0,1258.0,1156,0.3460,0,TIERS_EXHAUSTED,4,0,,NA,0.0,1157,0.4322,56.3,refined,1156,0.3460,
ED_n065_028_a50_083,ED,65,0.5,028,?,NA,NA,5,4,not_reported,outside paper coverage,1948,0.102564,1278.0,NA,1948.0,356.6,1949,0.0513,0,GAP<0.3%,1,0,,NA,0.0,1950,0.1026,49.9,refined,1949,0.0513,
ED_n065_028_a75_084,ED,65,0.75,028,?,NA,NA,5,4,not_reported,outside paper coverage,2143,0.209546,976.0,NA,2143.0,370.8,2144,0.0466,0,GAP<0.3%,1,0,,NA,0.0,2147,0.1863,50.6,refined,2144,0.0466,
ED_n065_029_a25_085,ED,65,0.25,029,?,NA,NA,5,4,not_reported,outside paper coverage,1343,1.235476,577.0,NA,1343.0,1246.2,1343,0.0000,1,TIERS_EXHAUSTED,4,0,,NA,0.0,1351,0.5922,44.6,refined,1343,0.0000,
ED_n065_029_a50_086,ED,65,0.5,029,?,NA,NA,5,4,not_reported,outside paper coverage,2340,0.046986,2486.0,NA,2340.0,352.7,2341,0.0427,0,GAP<0.3%,1,0,,NA,0.0,2341,0.0427,40.0,refined,2341,0.0427,
ED_n065_029_a75_087,ED,65,0.75,029,?,NA,NA,5,4,not_reported,outside paper coverage,2595,0.153905,1426.0,NA,2596.0,393.6,2597,0.0385,0,GAP<0.3%,1,1,,NA,1.0,2599,0.1154,65.9,refined,2597,0.0385,
ED_n065_030_a25_088,ED,65,0.25,030,?,NA,NA,5,4,not_reported,outside paper coverage,1478,1.117281,1018.0,NA,1478.0,1336.4,1478,0.0000,1,TIERS_EXHAUSTED,4,0,,NA,0.0,1488,0.6720,130.3,refined,1478,0.0000,
ED_n065_030_a50_089,ED,65,0.5,030,?,NA,NA,5,4,not_reported,outside paper coverage,2333,1.830423,2016.0,NA,2334.0,1347.8,2339,0.2138,0,GAP<0.3%,4,0,,NA,1.0,2340,0.2564,119.5,refined,2339,0.2138,
ED_n065_030_a75_090,ED,65,0.75,030,?,NA,NA,5,4,not_reported,outside paper coverage,2496,0.458624,949.0,NA,2496.0,628.2,2497,0.0400,0,GAP<0.3%,2,0,,NA,0.0,2497,0.0400,11.9,refined,2497,0.0400,
ED_n070_031_a25_091,ED,70,0.25,031,?,NA,NA,5,4,not_reported,outside paper coverage,878,0.0,540.0,NA,878.0,1.2,878,0.0000,True,UB,1,0,,NA,0.0,878,0.0000,,baseline,878,0.0000,
ED_n070_031_a50_092,ED,70,0.5,031,?,NA,NA,5,4,not_reported,outside paper coverage,1858,1.510734,1356.0,NA,1858.0,715.1,1859,0.0538,0,GAP<0.3%,2,0,,NA,0.0,1859,0.0538,100.3,refined,1859,0.0538,
ED_n070_031_a75_093,ED,70,0.75,031,?,NA,NA,5,4,not_reported,outside paper coverage,1930,0.515464,2206.0,NA,1929.0,1053.1,1932,0.1553,0,GAP<0.3%,3,0,,NA,-1.0,1932,0.1553,125.3,refined,1932,0.1553,
ED_n070_032_a25_094,ED,70,0.25,032,?,NA,NA,5,4,not_reported,outside paper coverage,974,0.0,703.0,NA,974.0,0.3,974,0.0000,True,UB,1,0,,NA,0.0,974,0.0000,,baseline,974,0.0000,
ED_n070_032_a50_095,ED,70,0.5,032,?,NA,NA,5,4,not_reported,outside paper coverage,1866,0.623103,956.0,NA,1867.0,1546.0,1876,0.4797,0,TIERS_EXHAUSTED,5,0,,NA,1.0,1877,0.5328,38.5,refined,1876,0.4797,
ED_n070_032_a75_096,ED,70,0.75,032,?,NA,NA,5,4,not_reported,outside paper coverage,2083,0.941602,2033.0,NA,2083.0,1324.4,2094,0.5253,0,TIERS_EXHAUSTED,4,0,,NA,0.0,2096,0.6202,95.6,refined,2094,0.5253,
ED_n070_033_a25_097,ED,70,0.25,033,?,NA,NA,5,4,not_reported,outside paper coverage,1483,0.020225,1138.0,NA,1483.0,64.4,1483,0.0000,True,UB,1,0,,NA,0.0,1483,0.0000,,baseline,1483,0.0000,
ED_n070_033_a50_098,ED,70,0.5,033,?,NA,NA,5,4,not_reported,outside paper coverage,2191,0.517617,1082.0,NA,2197.0,375.8,2201,0.1817,0,GAP<0.3%,1,0,,NA,6.0,2202,0.2271,63.1,refined,2201,0.1817,
ED_n070_033_a75_099,ED,70,0.75,033,?,NA,NA,5,4,not_reported,outside paper coverage,2350,0.360399,2457.0,NA,2350.0,618.5,2350,0.0000,True,GAP<0.3%,2,0,,NA,0.0,2350,0.0000,,baseline,2350,0.0000,
ED_n070_034_a25_100,ED,70,0.25,034,?,NA,NA,5,4,not_reported,outside paper coverage,1445,0.0,986.0,NA,1445.0,0.6,1445,0.0000,True,UB,1,0,,NA,0.0,1445,0.0000,,baseline,1445,0.0000,
ED_n070_034_a50_101,ED,70,0.5,034,?,NA,NA,5,4,not_reported,outside paper coverage,2538,0.435448,1125.0,NA,2540.0,1580.2,2540,0.0000,1,GAP<0.3%,5,0,,NA,2.0,2546,0.2357,59.0,refined,2540,0.0000,
ED_n070_034_a75_102,ED,70,0.75,034,?,NA,NA,5,4,not_reported,outside paper coverage,2905,0.14437,1558.0,NA,2904.0,389.4,2908,0.1376,0,GAP<0.3%,1,0,,NA,-1.0,2909,0.1719,74.1,refined,2908,0.1376,
ED_n070_035_a25_103,ED,70,0.25,035,?,NA,NA,5,4,not_reported,outside paper coverage,1479,1.090082,2293.0,NA,1479.0,1359.4,1479,0.0000,1,TIERS_EXHAUSTED,4,0,,NA,0.0,1489,0.6716,151.6,refined,1479,0.0000,
ED_n070_035_a50_104,ED,70,0.5,035,?,NA,NA,5,4,not_reported,outside paper coverage,2344,0.369788,1185.0,NA,2347.0,446.2,2352,0.2126,0,GAP<0.3%,1,2,,NA,3.0,2352,0.2126,129.1,refined,2352,0.2126,
ED_n070_035_a75_105,ED,70,0.75,035,?,NA,NA,5,4,not_reported,outside paper coverage,2517,0.513834,1127.0,NA,2518.0,933.1,2519,0.0397,0,GAP<0.3%,3,0,,NA,1.0,2519,0.0397,12.1,refined,2519,0.0397,
ED_n075_036_a25_106,ED,75,0.25,036,?,NA,NA,5,4,not_reported,outside paper coverage,1076,0.102126,1010.0,NA,1076.0,421.2,1077,0.0929,0,GAP<0.3%,1,0,,NA,0.0,1077,0.0929,119.5,refined,1077,0.0929,
ED_n075_036_a50_107,ED,75,0.5,036,?,NA,NA,5,4,not_reported,outside paper coverage,1988,0.420757,2125.0,NA,1988.0,1662.0,1989,0.0503,0,GAP<0.3%,5,1,,NA,0.0,1989,0.0503,125.6,refined,1989,0.0503,
ED_n075_036_a75_108,ED,75,0.75,036,?,NA,NA,5,4,not_reported,outside paper coverage,2142,0.455433,1570.0,NA,2141.0,783.0,2143,0.0933,0,GAP<0.3%,2,0,,NA,-1.0,2144,0.1399,160.2,refined,2143,0.0933,
ED_n075_037_a25_109,ED,75,0.25,037,?,NA,NA,5,4,not_reported,outside paper coverage,1273,0.933852,794.0,NA,1273.0,1394.1,1282,0.7020,0,TIERS_EXHAUSTED,4,0,,NA,0.0,1282,0.7020,190.5,refined,1282,0.7020,
ED_n075_037_a50_110,ED,75,0.5,037,?,NA,NA,5,4,not_reported,outside paper coverage,2099,0.450557,2413.0,NA,2099.0,2301.2,2099,0.0000,1,GAP<0.3%,7,0,,NA,0.0,2103,0.1902,172.7,refined,2099,0.0000,
ED_n075_037_a75_111,ED,75,0.75,037,?,NA,NA,5,4,not_reported,outside paper coverage,2326,0.385439,1726.0,NA,2326.0,815.8,2327,0.0430,0,GAP<0.3%,2,0,,NA,0.0,2327,0.0430,181.1,refined,2327,0.0430,
ED_n075_038_a25_112,ED,75,0.25,038,?,NA,NA,5,4,not_reported,outside paper coverage,1685,0.295858,1218.0,NA,1685.0,705.6,1685,0.0000,1,GAP<0.3%,2,0,,NA,0.0,1690,0.2959,101.8,refined,1685,0.0000,
ED_n075_038_a50_113,ED,75,0.5,038,?,NA,NA,5,4,not_reported,outside paper coverage,2410,0.442021,2596.0,NA,2411.0,1651.6,2413,0.0829,0,GAP<0.3%,5,0,,NA,1.0,2415,0.1656,101.8,refined,2413,0.0829,
ED_n075_038_a75_114,ED,75,0.75,038,?,NA,NA,5,4,not_reported,outside paper coverage,2577,0.193648,1334.0,NA,2577.0,727.6,2577,0.0000,1,GAP<0.3%,2,1,,NA,0.0,2582,0.1936,101.9,refined,2577,0.0000,
ED_n075_039_a25_115,ED,75,0.25,039,?,NA,NA,5,4,not_reported,outside paper coverage,1964,0.071232,1176.0,NA,1964.0,393.1,1964,0.0000,1,GAP<0.3%,1,0,,NA,0.0,1965,0.0509,90.9,refined,1964,0.0000,
ED_n075_039_a50_116,ED,75,0.5,039,?,NA,NA,5,4,not_reported,outside paper coverage,3048,0.894164,2634.0,NA,3041.0,2232.7,3051,0.3278,0,TIERS_EXHAUSTED,7,0,,NA,-7.0,3051,0.3278,96.4,refined,3051,0.3278,
ED_n075_039_a75_117,ED,75,0.75,039,?,NA,NA,5,4,not_reported,outside paper coverage,3114,0.038521,2058.0,NA,3113.0,313.1,3114,0.0321,0,GAP<0.3%,1,0,,NA,-1.0,3115,0.0642,2.7,refined,3114,0.0321,
ED_n075_040_a25_118,ED,75,0.25,040,?,NA,NA,5,4,not_reported,outside paper coverage,1588,0.929565,1207.0,NA,1588.0,1712.3,1589,0.0629,0,TIERS_EXHAUSTED,4,0,,NA,0.0,1595,0.4389,500.9,refined,1589,0.0629,
ED_n075_040_a50_119,ED,75,0.5,040,?,NA,NA,5,4,not_reported,outside paper coverage,2565,1.904543,2642.0,NA,2565.0,1810.7,2571,0.2334,0,GAP<0.3%,5,0,,NA,0.0,2572,0.2722,259.0,refined,2571,0.2334,
ED_n075_040_a75_120,ED,75,0.75,040,?,NA,NA,5,4,not_reported,outside paper coverage,2730,0.745319,2649.0,NA,2731.0,1445.3,2740,0.3285,0,TIERS_EXHAUSTED,4,0,,NA,1.0,2740,0.3285,199.1,refined,2740,0.3285,
ED_n080_041_a25_121,ED,80,0.25,041,?,NA,NA,5,4,not_reported,outside paper coverage,1504,0.1792,1230.0,NA,1504.0,824.2,1504,0.0000,1,GAP<0.3%,1,1,,NA,0.0,1506,0.1328,518.6,refined,1504,0.0000,
ED_n080_041_a50_122,ED,80,0.5,041,?,NA,NA,5,4,not_reported,outside paper coverage,2227,1.000222,2890.0,NA,2227.0,2140.2,2232,0.2240,0,GAP<0.3%,5,1,,NA,0.0,2232,0.2240,600.2,refined,2232,0.2240,
ED_n080_041_a75_123,ED,80,0.75,041,?,NA,NA,5,4,not_reported,outside paper coverage,2267,0.570175,1800.0,NA,2269.0,1842.8,2271,0.0881,0,GAP<0.3%,4,1,,NA,2.0,2271,0.0881,600.2,refined,2271,0.0881,
ED_n080_042_a25_124,ED,80,0.25,042,?,NA,NA,5,4,not_reported,outside paper coverage,1305,1.128873,990.0,NA,1305.0,1781.5,1305,0.0000,1,TIERS_EXHAUSTED,4,0,,NA,0.0,1311,0.4577,572.1,refined,1305,0.0000,
ED_n080_042_a50_125,ED,80,0.5,042,?,NA,NA,5,4,not_reported,outside paper coverage,2157,0.704323,2856.0,NA,2161.0,2813.7,2162,0.0463,0,GAP<0.3%,8,0,,NA,4.0,2165,0.1848,364.2,refined,2162,0.0463,
ED_n080_042_a75_126,ED,80,0.75,042,?,NA,NA,5,4,not_reported,outside paper coverage,2457,0.364964,1844.0,NA,2457.0,1342.2,2458,0.0407,0,GAP<0.3%,3,0,,NA,0.0,2458,0.0407,389.1,refined,2458,0.0407,
ED_n080_043_a25_127,ED,80,0.25,043,?,NA,NA,5,4,not_reported,outside paper coverage,1785,0.257041,1236.0,NA,1785.0,417.6,1785,0.0000,1,GAP<0.3%,1,0,,NA,0.0,1789,0.2236,113.5,refined,1785,0.0000,
ED_n080_043_a50_128,ED,80,0.5,043,?,NA,NA,5,4,not_reported,outside paper coverage,2629,0.242847,2288.0,NA,2628.0,754.5,2631,0.1140,0,GAP<0.3%,2,0,,NA,-1.0,2635,0.2657,120.5,refined,2631,0.1140,
ED_n080_043_a75_129,ED,80,0.75,043,?,NA,NA,5,4,not_reported,outside paper coverage,2796,0.249732,2919.0,NA,2797.0,477.7,2798,0.0357,0,GAP<0.3%,1,0,,NA,1.0,2803,0.2141,140.4,refined,2798,0.0357,
ED_n080_044_a25_130,ED,80,0.25,044,?,NA,NA,5,4,not_reported,outside paper coverage,1965,0.324642,1356.0,NA,1965.0,1347.4,1965,0.0000,1,GAP<0.3%,4,0,,NA,0.0,1969,0.2031,141.5,refined,1965,0.0000,
ED_n080_044_a50_131,ED,80,0.5,044,?,NA,NA,5,4,not_reported,outside paper coverage,3139,0.538657,3003.0,NA,3148.0,452.8,3151,0.0952,0,GAP<0.3%,1,0,,NA,9.0,3156,0.2535,119.1,refined,3151,0.0952,
ED_n080_044_a75_132,ED,80,0.75,044,?,NA,NA,5,4,not_reported,outside paper coverage,3321,0.150331,4126.0,NA,3322.0,535.3,3324,0.0602,0,GAP<0.3%,1,0,,NA,1.0,3326,0.1203,216.5,refined,3324,0.0602,
ED_n080_045_a25_133,ED,80,0.25,045,?,NA,NA,5,4,not_reported,outside paper coverage,1680,0.562297,1556.0,NA,1681.0,1823.7,1685,0.2374,0,TIERS_EXHAUSTED,5,0,,NA,1.0,1687,0.3557,311.8,refined,1685,0.2374,
ED_n080_045_a50_134,ED,80,0.5,045,?,NA,NA,5,4,not_reported,outside paper coverage,2667,0.287883,3474.0,NA,2666.0,868.2,2673,0.2619,0,GAP<0.3%,2,0,,NA,-1.0,2674,0.2992,238.6,refined,2673,0.2619,
ED_n080_045_a75_135,ED,80,0.75,045,?,NA,NA,5,4,not_reported,outside paper coverage,2932,0.704416,2703.0,NA,2933.0,1509.2,2942,0.3059,0,TIERS_EXHAUSTED,4,0,,NA,1.0,2942,0.3059,257.0,refined,2942,0.3059,
